data,label
"[0.5438049  0.7911234  0.6111313  0.5278595  0.8066604  0.68588203
 0.5274125  0.8040682  0.7358453  0.53589517 0.8501217  0.78695756
 0.53496194 0.844451   0.50995034 0.601434   0.84288305 0.5648205
 0.58405817 0.8305597  0.5465137  0.60401636 0.6820104  0.5663782
 0.5842412  0.71917754 0.28604376 0.5858253  0.70020694 0.30464303
 0.5813858  0.71004516 0.28090158 0.73489195 0.64985514 0.59316075
 0.717116   0.6544305  0.4661494  0.5690416  0.4723453  0.8685476
 0.56688446 0.46741536 0.62760043 0.6944806  0.32217115 0.6977582
 0.6923942  0.32635772 0.6931738 ]",processed
"[0.5444456  0.7917521  0.61408633 0.5275068  0.8080137  0.6761742
 0.526085   0.8054693  0.7874816  0.53218246 0.85258543 0.70517856
 0.52791476 0.8438689  0.5162355  0.59458923 0.8428091  0.72105956
 0.5839546  0.8327812  0.68067217 0.5987797  0.6666957  0.8281392
 0.5854565  0.7241891  0.24013956 0.5815754  0.6957953  0.36308655
 0.5754176  0.7194247  0.2617837  0.7234851  0.63878715 0.72081506
 0.71053535 0.6514846  0.62973934 0.57013    0.47123596 0.8687951
 0.56556815 0.46582726 0.7834836  0.6977681  0.3259608  0.71310574
 0.69029444 0.32911703 0.52842474]",processed
"[0.5458719  0.79040045 0.6263186  0.52961814 0.8076532  0.6628561
 0.5284504  0.8030763  0.69779265 0.5401979  0.8539419  0.8504266
 0.5376289  0.84329784 0.5801033  0.60728645 0.8448047  0.7209096
 0.5892276  0.8181976  0.6324245  0.60317075 0.6671997  0.7615592
 0.5851139  0.67292744 0.4113757  0.5880442  0.7008497  0.27107707
 0.5789256  0.7133444  0.23777731 0.7220846  0.64165163 0.74837613
 0.7045064  0.6425814  0.7257515  0.56813186 0.4735929  0.91123086
 0.5615923  0.46989834 0.8317095  0.6983667  0.32426283 0.6961327
 0.69182205 0.325966   0.5591326 ]",processed
"[0.5309548  0.7928608  0.49045935 0.5127961  0.80586857 0.59662914
 0.5127595  0.8055882  0.6714324  0.52088547 0.8531353  0.7316385
 0.5186777  0.84494233 0.5280137  0.5866858  0.8542771  0.53629684
 0.5687336  0.84441537 0.69222796 0.603844   0.7267996  0.6175741
 0.5862591  0.76676774 0.28506267 0.59671307 0.69087005 0.38392827
 0.5785691  0.70891625 0.21937275 0.7219919  0.6586631  0.84108484
 0.7110811  0.65713    0.75050473 0.573194   0.47754723 0.5651767
 0.5620436  0.4750901  0.79215133 0.6972031  0.32176024 0.7096632
 0.68727916 0.3289254  0.6706648 ]",processed
"[0.5399036  0.7926023  0.6514798  0.52501833 0.8070278  0.7617513
 0.5241517  0.8056178  0.81140864 0.53463197 0.8531024  0.758827
 0.52950686 0.84352225 0.5156228  0.60022277 0.8497416  0.6591121
 0.5817728  0.83255124 0.6926108  0.6119574  0.7081012  0.6396816
 0.58858794 0.7349036  0.37861788 0.58731717 0.69365007 0.4860485
 0.5756156  0.6970885  0.3703383  0.7262583  0.64967245 0.6775821
 0.7104589  0.6534498  0.6974329  0.5735678  0.47409424 0.71501815
 0.5649528  0.47364601 0.5883675  0.698375   0.32034189 0.6620553
 0.69292986 0.32329896 0.7293756 ]",processed
"[0.59884524 0.31277338 0.1584874  0.56482595 0.28018194 0.31927186
 0.5696638  0.27665356 0.3439258  0.6257705  0.2869531  0.23640831
 0.62718797 0.26882568 0.12920633 0.6276237  0.30809146 0.29203895
 0.66519415 0.30077904 0.2375901  0.6405359  0.27482533 0.16835052
 0.6777757  0.26997244 0.3203022  0.64151335 0.2660876  0.14123061
 0.6774999  0.27586246 0.40398678 0.66153926 0.44000676 0.36442488
 0.66201013 0.44629052 0.33904818 0.6363478  0.62388426 0.06961793
 0.63399893 0.61641175 0.12947865 0.6666235  0.7893208  0.37051958
 0.66826576 0.7886719  0.37303904]",processed
"[0.540907   0.79005504 0.7068519  0.5249576  0.8051592  0.80498767
 0.5243459  0.8049694  0.805888   0.53410363 0.85055393 0.76097655
 0.5304156  0.8458439  0.55225563 0.59755236 0.8492814  0.65852535
 0.58582824 0.841086   0.7550789  0.6124015  0.6864148  0.6554965
 0.5937561  0.72593945 0.2665564  0.59301007 0.6852806  0.42000568
 0.5785535  0.69239265 0.3534904  0.72567034 0.647266   0.6412092
 0.71545774 0.65002155 0.63315344 0.57422125 0.473091   0.737313
 0.5683546  0.4740914  0.62828493 0.6931309  0.32763046 0.7232103
 0.6877035  0.3320481  0.628155  ]",processed
"[0.5407542  0.78783953 0.74800146 0.52497107 0.80174035 0.7592635
 0.52419907 0.79914206 0.6054176  0.52702224 0.84747213 0.6163468
 0.5255583  0.8429302  0.6379787  0.5979827  0.8516628  0.72980577
 0.5854018  0.8247019  0.6657819  0.6054863  0.6762821  0.60510325
 0.58728004 0.7069824  0.2837114  0.58662146 0.67651117 0.31913456
 0.58115965 0.6833877  0.22831732 0.729034   0.65251637 0.6036075
 0.7141853  0.65049666 0.6638375  0.5724838  0.47459298 0.64301753
 0.5682176  0.4684651  0.81601495 0.6982339  0.31954387 0.6622941
 0.6940127  0.32182366 0.7184422 ]",processed
"[0.54097253 0.7878932  0.7435768  0.5254419  0.80433017 0.7879788
 0.52341986 0.79889697 0.6236135  0.532539   0.8469862  0.74327165
 0.5273077  0.83915055 0.64804393 0.58867437 0.8421897  0.42411387
 0.5692575  0.8165924  0.6061677  0.60846096 0.6741806  0.6077065
 0.5842137  0.712027   0.27063677 0.58501256 0.68057895 0.4590632
 0.5722299  0.68810034 0.30374286 0.7222335  0.6492047  0.6434812
 0.70648974 0.6410031  0.71468943 0.5703411  0.48060685 0.76745754
 0.56479526 0.4703262  0.78786224 0.694161   0.32886547 0.70658135
 0.6872245  0.32795095 0.51666135]",processed
"[0.5380438  0.7888131  0.6465878  0.52314067 0.8026882  0.7374998
 0.5244763  0.80068207 0.6929657  0.52150995 0.8441772  0.7433265
 0.5228025  0.8431096  0.5953457  0.58880854 0.8566587  0.55845726
 0.57322586 0.83594173 0.58380556 0.59012175 0.7687574  0.36507332
 0.57933843 0.7531448  0.30115005 0.59026515 0.69608    0.42816085
 0.5755307  0.6947184  0.3241391  0.7184799  0.6522247  0.6888359
 0.703429   0.6478938  0.5808749  0.5711301  0.48251244 0.7058628
 0.5635469  0.4763576  0.5533568  0.69766474 0.31632632 0.606613
 0.69209903 0.32359716 0.6790162 ]",processed
"[0.51869076 0.75160503 0.53715247 0.5020191  0.7645787  0.4979234
 0.50302    0.76176804 0.6212469  0.49876565 0.812031   0.5859204
 0.50168353 0.8066694  0.5878636  0.5716839  0.8212255  0.68508345
 0.57069844 0.79815537 0.6004768  0.6086559  0.65743804 0.63789207
 0.59670687 0.6637331  0.37290263 0.6030726  0.6415898  0.29610392
 0.5982006  0.6371091  0.25357386 0.7187817  0.64445037 0.6854261
 0.7071332  0.6433317  0.6835365  0.5702396  0.46857968 0.6294345
 0.5653153  0.46600962 0.73254645 0.697025   0.3271438  0.6254034
 0.6959021  0.32936233 0.6048579 ]",processed
"[0.5150332  0.7581993  0.6446873  0.49586007 0.7710857  0.73859996
 0.4970061  0.7655377  0.5243568  0.4970683  0.8133474  0.5539668
 0.49864396 0.8042115  0.42619127 0.5646249  0.8188415  0.7951798
 0.56765544 0.7986089  0.6504993  0.5975458  0.7060468  0.55083215
 0.5935709  0.69975656 0.32848868 0.5933233  0.65364075 0.3225931
 0.59738255 0.65242875 0.19887374 0.73104435 0.65643895 0.69514227
 0.72488004 0.6518209  0.6846473  0.5705559  0.4740115  0.62297004
 0.57591075 0.4671854  0.71703357 0.6965279  0.31782416 0.55636674
 0.69705087 0.31588256 0.63676214]",processed
"[0.5178347  0.75753075 0.52459353 0.49785286 0.7707879  0.6192094
 0.49828455 0.7655837  0.40718424 0.4991895  0.8154882  0.6545148
 0.5015236  0.80729455 0.4929901  0.5675783  0.81511927 0.78509134
 0.5598665  0.7947731  0.63005346 0.6009941  0.7018349  0.51482767
 0.576112   0.70640254 0.40332237 0.59123    0.65874606 0.29240534
 0.5774429  0.6590987  0.26099712 0.7235778  0.6394098  0.74231875
 0.7089944  0.63609415 0.6168125  0.5688992  0.47399187 0.76634514
 0.5666977  0.465885   0.5201576  0.7017683  0.31965125 0.64992476
 0.6950746  0.3224588  0.6626518 ]",processed
"[0.5170044  0.7511312  0.52194905 0.4976362  0.76454145 0.48666948
 0.49798214 0.7569178  0.6872576  0.4966101  0.81078744 0.7355166
 0.49782348 0.79488623 0.5293115  0.56148654 0.8159525  0.7039709
 0.562897   0.7909351  0.631845   0.60567313 0.6561475  0.6162059
 0.5933175  0.66653574 0.3386656  0.59262335 0.65140015 0.282391
 0.5948692  0.64740777 0.1819101  0.723897   0.64913887 0.6058734
 0.720273   0.6435533  0.7618255  0.56402636 0.47493088 0.61270744
 0.5653258  0.46797356 0.75559473 0.69891727 0.32049626 0.62635934
 0.69661176 0.32182702 0.760225  ]",processed
"[0.51628244 0.751024   0.52585065 0.49902406 0.7631044  0.42696542
 0.49914908 0.7576043  0.61639726 0.4977093  0.8071004  0.5636794
 0.49787852 0.79746604 0.33663666 0.56946325 0.8065961  0.5892848
 0.5664894  0.7887355  0.7358214  0.6069468  0.6519789  0.5890827
 0.58213615 0.68244445 0.2786726  0.58802503 0.6608913  0.34726843
 0.57634246 0.6682801  0.3144845  0.7191483  0.6366515  0.691659
 0.7105523  0.64124525 0.7696086  0.5651944  0.47054031 0.62024784
 0.56228274 0.46406904 0.7748868  0.6969995  0.31941375 0.6145811
 0.69620854 0.32188436 0.73183906]",processed
"[0.5141538  0.74759316 0.4922244  0.49382535 0.76138765 0.7284011
 0.49505264 0.7561048  0.7158709  0.49501255 0.8100811  0.757284
 0.49669284 0.8007528  0.5527397  0.5662074  0.8112898  0.7766883
 0.56873465 0.7973783  0.633657   0.59750277 0.698997   0.4803123
 0.5859607  0.70305943 0.3146141  0.59255904 0.6555992  0.30695695
 0.58829725 0.6564402  0.277072   0.7244926  0.6286105  0.80222595
 0.71690565 0.6321479  0.6114984  0.56880474 0.47244275 0.87171155
 0.56825787 0.46783513 0.74481446 0.6967288  0.32018518 0.70246524
 0.6859774  0.32654938 0.58436024]",processed
"[0.5771052  0.17460941 0.21118245 0.5705573  0.16004102 0.15525882
 0.56658167 0.14931357 0.1986558  0.6116122  0.15834838 0.29364613
 0.61167717 0.14431506 0.29027277 0.64769614 0.22361222 0.5581551
 0.6784571  0.2010339  0.36280808 0.5698739  0.31905478 0.43731692
 0.5743513  0.32234028 0.39860338 0.50691235 0.25270337 0.20292695
 0.5666844  0.31674004 0.1054547  0.6453458  0.47133046 0.47075105
 0.66891277 0.46778452 0.57987386 0.48661464 0.58937037 0.62065053
 0.49718353 0.58843005 0.72380644 0.646142   0.7452527  0.565341
 0.6654886  0.74873555 0.68939066]",processed
"[0.5072119  0.7429116  0.70550555 0.48903656 0.7552429  0.7461947
 0.4909607  0.74915713 0.6494057  0.48567808 0.7991406  0.73904914
 0.48937306 0.7923952  0.4332897  0.5621797  0.80796313 0.7432129
 0.5644114  0.7870054  0.57414573 0.6089127  0.6523986  0.67325765
 0.5944676  0.6769859  0.15219867 0.59147584 0.6438885  0.21248196
 0.5868619  0.6513594  0.19780597 0.72098184 0.6367756  0.7052074
 0.7165352  0.63538677 0.60395485 0.56605786 0.47271758 0.7774554
 0.5666263  0.46681258 0.7422274  0.6978541  0.3229314  0.63038796
 0.69270825 0.3263231  0.72351223]",processed
"[0.508836   0.7400429  0.68313724 0.49092397 0.7511453  0.6406656
 0.4925073  0.7480598  0.6484915  0.4897122  0.79114264 0.644354
 0.49408287 0.7898959  0.6062154  0.559791   0.79685205 0.6721095
 0.5630368  0.78393894 0.6159612  0.6115402  0.6470222  0.5921992
 0.59889585 0.68475187 0.31263852 0.6051996  0.64115274 0.318339
 0.60639226 0.6457027  0.1895935  0.7325282  0.6406107  0.74012405
 0.7252092  0.6468829  0.6291021  0.5632196  0.47186172 0.8475263
 0.5631073  0.4678684  0.63305384 0.69745076 0.31945482 0.6349006
 0.68649364 0.32741737 0.60187465]",processed
"[0.51374674 0.74242103 0.7652338  0.49574304 0.75553846 0.79254943
 0.4943454  0.74956775 0.5120705  0.49195287 0.80475456 0.9047641
 0.49298635 0.79029906 0.74694914 0.566746   0.8061845  0.8759068
 0.5630919  0.7791413  0.66324294 0.6112141  0.64355385 0.5941652
 0.59759057 0.645026   0.44389403 0.5917107  0.6512366  0.46249196
 0.5851392  0.6544697  0.36674145 0.7238589  0.63772637 0.74004084
 0.71816784 0.63742244 0.72674936 0.56380147 0.4683352  0.6473218
 0.5629117  0.46404442 0.8400075  0.70173234 0.31765273 0.56087536
 0.697947   0.3186314  0.76312405]",processed
"[0.5111912  0.73090345 0.5808201  0.49335617 0.7430625  0.7571794
 0.49398965 0.73947215 0.6908464  0.4899207  0.7920839  0.7708662
 0.48990077 0.7856567  0.6235029  0.5583219  0.8066083  0.67355216
 0.55750257 0.79122174 0.74339664 0.6062346  0.648355   0.6021755
 0.59462315 0.6802089  0.2547938  0.60243374 0.64714754 0.44967726
 0.5964414  0.6517653  0.27558774 0.7239443  0.6423949  0.67731977
 0.71824586 0.6485573  0.56368685 0.56681526 0.46879995 0.8810967
 0.56605643 0.46576318 0.7122729  0.6974724  0.31924844 0.5786085
 0.6949425  0.32343376 0.755312  ]",processed
"[0.501507   0.7304997  0.4420137  0.4826421  0.74084073 0.7082252
 0.4847625  0.73793733 0.65908575 0.48372823 0.7894966  0.62579584
 0.48633444 0.7841083  0.4812848  0.5543442  0.81192786 0.74174875
 0.54895014 0.7909931  0.6117127  0.58161753 0.7107705  0.4378915
 0.5672891  0.7056638  0.34570855 0.5884927  0.6639954  0.27800414
 0.5779839  0.65903646 0.32959718 0.7323142  0.64223987 0.7128756
 0.71757245 0.639808   0.6852967  0.5693396  0.4754827  0.84812826
 0.56898177 0.47102287 0.64162874 0.6889081  0.32567585 0.38297167
 0.6865621  0.33021006 0.5554626 ]",processed
"[0.4952208  0.7350047  0.4887907  0.47826347 0.7488101  0.5110024
 0.48249495 0.74785376 0.43544114 0.4674542  0.7978296  0.5161344
 0.47619686 0.80287266 0.30873942 0.54101866 0.80430365 0.2859374
 0.5175823  0.7794931  0.42803043 0.5785341  0.6968011  0.27156326
 0.55429536 0.7000933  0.33629262 0.5998474  0.65134585 0.20412476
 0.5762653  0.6618743  0.22853439 0.7204269  0.65677816 0.7273731
 0.70729226 0.65199304 0.49709612 0.57260376 0.476905   0.75428754
 0.5616874  0.48110148 0.50048727 0.7126313  0.30689493 0.48269337
 0.69476527 0.32193166 0.5991644 ]",processed
"[0.5033176  0.72935545 0.71570235 0.48838106 0.7414666  0.7356861
 0.48754987 0.73765963 0.5846925  0.4833002  0.7882781  0.7226219
 0.4816354  0.7807335  0.48741943 0.55805314 0.79982054 0.7250128
 0.5575401  0.77788186 0.7475135  0.6077201  0.6408057  0.73873657
 0.5994807  0.6429624  0.546528   0.5844866  0.6527985  0.32536644
 0.5814663  0.656517   0.33010525 0.7258812  0.6295677  0.5679086
 0.7210367  0.6343451  0.67024934 0.56286216 0.46957102 0.89703685
 0.562332   0.46501586 0.8458881  0.6978068  0.3217299  0.58794004
 0.6955059  0.32584786 0.57704735]",processed
"[0.50182444 0.7282486  0.44325492 0.48279178 0.74001044 0.5858771
 0.48306122 0.7375467  0.5242121  0.48327702 0.785925   0.65340185
 0.48311895 0.77930725 0.43607324 0.555018   0.794487   0.73273015
 0.55479354 0.7788239  0.7085813  0.6091709  0.6455068  0.6504051
 0.5943331  0.6796918  0.22101977 0.6073192  0.63369113 0.2628416
 0.6012596  0.6383775  0.24335699 0.7266982  0.63570887 0.6838191
 0.72240436 0.6352344  0.62140065 0.56318605 0.471669   0.8007233
 0.56496274 0.46664897 0.4407062  0.69040227 0.32578817 0.5964774
 0.6951376  0.33123982 0.79437786]",processed
"[0.50721925 0.73108983 0.7664361  0.49137574 0.7430837  0.8371717
 0.49150538 0.73631966 0.6024892  0.4841738  0.7891586  0.7589311
 0.484074   0.775001   0.49398786 0.5583404  0.79977334 0.80616903
 0.5573274  0.77353734 0.81745964 0.6068168  0.6392004  0.7379537
 0.602188   0.63874286 0.55883485 0.5845897  0.6486619  0.35983595
 0.5954174  0.64676434 0.13807695 0.723375   0.6322435  0.6216651
 0.7191808  0.6328438  0.6355439  0.55784845 0.47132313 0.7315149
 0.56133705 0.46470767 0.7532698  0.6970829  0.32634068 0.6520185
 0.69480234 0.32754222 0.8014273 ]",processed
"[0.4383814  0.6484991  0.73951197 0.41670436 0.6699943  0.6867693
 0.41533902 0.6636205  0.8668088  0.43321192 0.73171735 0.85146075
 0.42951885 0.7189001  0.6928753  0.53647196 0.72014004 0.86696774
 0.522546   0.67099774 0.6429059  0.5650282  0.48674944 0.67819333
 0.5531669  0.5199233  0.18262695 0.5114351  0.5274298  0.5737322
 0.5107312  0.53194803 0.40736634 0.76729226 0.5157619  0.8074896
 0.739668   0.51577324 0.8060555  0.54582006 0.28696656 0.888134
 0.5413749  0.28792343 0.7773199  0.7431454  0.10300174 0.7447892
 0.73150563 0.11060698 0.80869246]",processed
"[0.5351508  0.12542759 0.12727457 0.5192365  0.12023038 0.12578401
 0.5280923  0.1082105  0.10472319 0.565607   0.12488542 0.23145938
 0.5601199  0.09704153 0.13386585 0.59386396 0.17995283 0.19182973
 0.64983857 0.15053537 0.11704    0.5650709  0.33080798 0.22310032
 0.57805544 0.32037944 0.07805672 0.5706987  0.33808187 0.06730781
 0.5767523  0.31757098 0.06400396 0.6548109  0.41310737 0.16127872
 0.6760286  0.40093887 0.30111793 0.5006723  0.5911068  0.592638
 0.49522626 0.5964847  0.5833519  0.66916996 0.7599393  0.35337606
 0.67594755 0.78135383 0.32103142]",processed
"[0.43957788 0.64652294 0.7147018  0.41943207 0.667887   0.58634424
 0.41660008 0.6607484  0.7722599  0.43102446 0.73299503 0.8329647
 0.42888615 0.71848595 0.70802927 0.5334267  0.71883124 0.7916921
 0.51357335 0.6724611  0.6354745  0.56865776 0.48967946 0.79876405
 0.5501556  0.54711616 0.21168225 0.51538676 0.5167681  0.6192979
 0.5107348  0.5182383  0.6188906  0.763341   0.52552265 0.737983
 0.7322419  0.52370274 0.6261835  0.5461392  0.28629962 0.8088142
 0.5421331  0.2884802  0.746439   0.7463044  0.10017133 0.5828861
 0.7327419  0.11154205 0.75037026]",processed
"[0.4369055  0.64839137 0.71005315 0.4175392  0.6690685  0.65159696
 0.41614825 0.6633154  0.8569965  0.43512863 0.7311449  0.8254835
 0.43173558 0.7192675  0.6934993  0.53919977 0.72309    0.8578604
 0.52126753 0.6769483  0.620024   0.5655396  0.49111435 0.7698089
 0.54273623 0.52074033 0.22186641 0.5227981  0.5341571  0.4585956
 0.51592284 0.5335813  0.44936693 0.7689881  0.5155544  0.7569635
 0.7377819  0.5125458  0.73044646 0.5497713  0.2890665  0.5883094
 0.5425504  0.28993118 0.8026009  0.74237275 0.10126001 0.6669242
 0.73318315 0.11037833 0.8183244 ]",processed
"[0.46995056 0.6946116  0.79009604 0.44772375 0.71793246 0.69530845
 0.44786602 0.7111046  0.8531448  0.46908465 0.7837644  0.59183246
 0.46485683 0.7700247  0.57781184 0.5739864  0.7707483  0.7734619
 0.5546126  0.7238792  0.52671015 0.5664045  0.53532827 0.6654797
 0.54597074 0.5320707  0.29689232 0.5394266  0.55683637 0.35542157
 0.53068817 0.55159104 0.18763934 0.7679218  0.51136434 0.780975
 0.7372755  0.5130086  0.72559994 0.554709   0.29395437 0.8571941
 0.547059   0.2938196  0.86288685 0.7436608  0.09916648 0.7235204
 0.7260472  0.10866573 0.66406304]",processed
"[0.470484   0.69514877 0.7914748  0.44979125 0.71720207 0.6411296
 0.45008585 0.7113489  0.84261423 0.4713952  0.7787879  0.7710512
 0.4696978  0.7700755  0.4737939  0.5757721  0.7667825  0.7911047
 0.5544977  0.725839   0.5026164  0.58019316 0.53294045 0.5977173
 0.55173653 0.5275789  0.26095802 0.5455408  0.5653726  0.44518924
 0.53146064 0.548275   0.21419302 0.76148075 0.50920784 0.75313616
 0.72332376 0.5129733  0.6905964  0.5530196  0.28990647 0.81230164
 0.54574037 0.29148188 0.83810484 0.74238235 0.10114931 0.74120766
 0.72437304 0.11338735 0.7214984 ]",processed
"[0.46927896 0.6869119  0.56197906 0.45369956 0.7144274  0.49788982
 0.4499776  0.7037581  0.69884634 0.47251657 0.77910393 0.7243763
 0.46688715 0.76522416 0.7075004  0.5630179  0.75767046 0.5590477
 0.5388537  0.7343883  0.5401943  0.57910717 0.5467258  0.52999485
 0.55296725 0.5973225  0.31673607 0.55986196 0.5231121  0.22943704
 0.55143577 0.5351639  0.23783132 0.7559864  0.5185623  0.5867428
 0.7299611  0.51659566 0.6969008  0.5507473  0.2889349  0.7360785
 0.5477619  0.29478544 0.51130563 0.73599184 0.1085049  0.5946975
 0.7226491  0.12123929 0.7183695 ]",processed
"[0.47547176 0.69983435 0.7502887  0.45521367 0.72485477 0.747043
 0.45254517 0.7156111  0.56501544 0.47311386 0.79126245 0.8502633
 0.47012177 0.7767648  0.6577613  0.57388854 0.7785016  0.465667
 0.5564145  0.7445165  0.46391854 0.58197075 0.53810775 0.8167262
 0.5732428  0.5937511  0.2087024  0.5549385  0.5558265  0.19011573
 0.545372   0.56263596 0.243626   0.7633521  0.5187144  0.56979436
 0.7364186  0.516798   0.76787055 0.55248195 0.29348734 0.804166
 0.54661703 0.29204103 0.82856065 0.7379931  0.11425322 0.62867695
 0.7256224  0.1187159  0.6927687 ]",processed
"[0.47497115 0.70002365 0.7949707  0.45742086 0.723279   0.8021275
 0.45560697 0.7176924  0.76550305 0.475067   0.7859749  0.8636435
 0.47247022 0.7701853  0.5424874  0.58433974 0.7723775  0.82123625
 0.5496976  0.7139881  0.5062455  0.578495   0.52706826 0.71660095
 0.54945344 0.528525   0.2613233  0.5472404  0.5882884  0.6001198
 0.5360824  0.5648632  0.19002515 0.77147025 0.5208467  0.7127303
 0.7406885  0.51683664 0.7943827  0.55555123 0.29473266 0.66930604
 0.54522383 0.2912194  0.815123   0.7441075  0.1007576  0.6587674
 0.7345775  0.10935935 0.71770173]",processed
